timestamp,name,category,confidence,distance_m,risk,x1,y1,x2,y2
2026-02-21T13:09:07.984,person,human,0.582,6.94,warning,0,461,185,713
2026-02-21T13:09:08.152,person,human,0.872,2.58,danger,119,33,1161,711
2026-02-21T13:09:08.152,person,human,0.466,6.94,warning,0,460,185,712
2026-02-21T13:09:08.319,person,human,0.881,2.59,danger,112,34,1145,710
2026-02-21T13:09:08.319,person,human,0.631,6.97,warning,0,462,179,713
2026-02-21T13:09:08.487,person,human,0.870,2.61,danger,106,38,1144,709
2026-02-21T13:09:08.487,person,human,0.626,7.0,warning,0,463,175,713
2026-02-21T13:09:08.656,person,human,0.873,2.6,danger,108,38,1145,711
2026-02-21T13:09:08.656,person,human,0.597,6.97,warning,0,462,173,713
2026-02-21T13:09:08.815,person,human,0.889,2.6,danger,122,37,1146,711
2026-02-21T13:09:08.815,person,human,0.547,7.03,warning,0,463,171,712
2026-02-21T13:09:08.987,person,human,0.887,2.61,danger,117,40,1146,711
2026-02-21T13:09:08.987,person,human,0.625,7.03,warning,0,464,173,713
2026-02-21T13:09:09.156,person,human,0.874,2.63,danger,118,48,1145,713
2026-02-21T13:09:09.156,person,human,0.650,6.97,warning,0,461,169,712
2026-02-21T13:09:09.323,person,human,0.864,2.65,danger,109,49,1140,710
2026-02-21T13:09:09.323,person,human,0.580,6.97,warning,0,462,173,713
2026-02-21T13:09:09.491,person,human,0.874,2.66,danger,115,52,1142,710
2026-02-21T13:09:09.491,person,human,0.618,7.0,warning,0,463,172,713
2026-02-21T13:09:09.657,person,human,0.863,2.66,danger,111,51,1154,710
2026-02-21T13:09:09.657,person,human,0.652,6.94,warning,0,462,173,714
2026-02-21T13:09:09.825,person,human,0.855,2.66,danger,108,54,1142,711
2026-02-21T13:09:09.825,person,human,0.590,6.97,warning,0,461,169,712
2026-02-21T13:09:09.994,person,human,0.820,2.66,danger,152,50,1174,709
2026-02-21T13:09:09.994,person,human,0.563,7.03,warning,0,462,172,711
2026-02-21T13:09:10.161,person,human,0.854,2.62,danger,129,42,1259,709
2026-02-21T13:09:10.326,person,human,0.804,2.61,danger,214,35,1278,706
2026-02-21T13:09:10.494,person,human,0.804,2.55,danger,0,26,1267,711
2026-02-21T13:09:10.660,person,human,0.770,2.57,danger,131,27,1277,708
2026-02-21T13:09:10.829,person,human,0.818,2.57,danger,177,28,1279,709
2026-02-21T13:09:10.995,person,human,0.804,2.58,danger,195,29,1278,708
2026-02-21T13:09:11.165,person,human,0.824,2.58,danger,206,30,1278,708
2026-02-21T13:09:11.331,person,human,0.848,2.59,danger,215,32,1278,708
2026-02-21T13:09:11.498,person,human,0.784,2.58,danger,194,30,1278,708
2026-02-21T13:09:11.667,person,human,0.817,2.58,danger,211,29,1278,708
2026-02-21T13:09:11.832,person,human,0.823,2.58,danger,222,28,1279,707
2026-02-21T13:09:12.000,person,human,0.835,2.58,danger,225,30,1278,707
2026-02-21T13:09:12.169,person,human,0.822,2.58,danger,182,29,1277,708
2026-02-21T13:09:12.335,person,human,0.823,2.57,danger,197,28,1278,708
2026-02-21T13:09:12.502,person,human,0.818,2.57,danger,193,28,1278,708
2026-02-21T13:09:12.670,person,human,0.830,2.59,danger,155,31,1277,706
2026-02-21T13:09:12.837,person,human,0.799,2.58,danger,196,31,1278,708
2026-02-21T13:09:13.005,person,human,0.827,2.6,danger,189,33,1277,706
2026-02-21T13:09:13.173,person,human,0.797,2.6,danger,210,35,1278,708
2026-02-21T13:09:13.339,person,human,0.828,2.6,danger,197,36,1277,708
2026-02-21T13:09:13.506,person,human,0.805,2.6,danger,149,35,1277,708
2026-02-21T13:09:13.676,person,human,0.814,2.61,danger,203,38,1277,708
2026-02-21T13:09:13.834,person,human,0.793,2.61,danger,215,36,1279,707
2026-02-21T13:09:13.975,person,human,0.806,2.61,danger,206,37,1278,708
2026-02-21T13:09:14.172,person,human,0.813,2.6,danger,212,35,1278,708
2026-02-21T13:09:14.341,person,human,0.862,2.61,danger,228,36,1278,707
2026-02-21T13:09:14.512,person,human,0.836,2.61,danger,220,37,1279,708
2026-02-21T13:09:14.513,person,human,0.660,7.03,warning,0,464,173,713
2026-02-21T13:09:14.677,person,human,0.875,2.61,danger,215,37,1278,708
2026-02-21T13:09:14.677,person,human,0.629,7.03,warning,0,464,174,713
2026-02-21T13:09:14.845,person,human,0.888,2.6,danger,200,38,1280,710
2026-02-21T13:09:14.845,person,human,0.695,7.03,warning,0,464,174,713
2026-02-21T13:09:15.014,person,human,0.862,2.61,danger,176,38,1257,708
2026-02-21T13:09:15.014,person,human,0.663,7.0,warning,0,463,172,713
2026-02-21T13:09:15.179,person,human,0.866,2.55,danger,168,25,1173,711
2026-02-21T13:09:15.180,person,human,0.614,7.03,warning,0,463,168,712
2026-02-21T13:09:15.348,person,human,0.850,2.54,danger,187,21,1098,711
2026-02-21T13:09:15.348,person,human,0.591,7.06,warning,0,464,174,712
2026-02-21T13:09:15.514,person,human,0.856,2.53,danger,167,19,1051,710
2026-02-21T13:09:15.514,person,human,0.627,7.0,warning,0,463,173,713
2026-02-21T13:09:15.682,person,human,0.872,2.52,danger,189,15,1033,709
2026-02-21T13:09:15.682,person,human,0.609,7.0,warning,0,462,174,712
2026-02-21T13:09:15.849,person,human,0.856,2.53,danger,168,17,1026,710
2026-02-21T13:09:15.849,person,human,0.634,6.97,warning,0,462,174,713
2026-02-21T13:09:16.016,person,human,0.878,2.53,danger,184,18,1023,709
2026-02-21T13:09:16.016,person,human,0.581,6.86,warning,0,457,171,712
2026-02-21T13:09:16.183,person,human,0.892,2.54,danger,194,20,1028,710
2026-02-21T13:09:16.183,person,human,0.645,7.0,warning,0,463,172,713
2026-02-21T13:09:16.351,person,human,0.884,2.58,danger,175,31,1029,710
2026-02-21T13:09:16.351,person,human,0.683,6.97,warning,0,461,172,712
2026-02-21T13:09:16.518,person,human,0.837,2.66,danger,170,51,1022,710
2026-02-21T13:09:16.518,person,human,0.511,6.97,warning,0,461,175,712
2026-02-21T13:09:16.685,person,human,0.862,2.74,danger,169,72,1024,710
2026-02-21T13:09:16.685,person,human,0.529,6.94,warning,0,460,174,712
2026-02-21T13:09:16.853,person,human,0.871,2.74,danger,172,74,1029,712
2026-02-21T13:09:16.853,person,human,0.539,6.97,warning,0,462,173,713
2026-02-21T13:09:17.019,person,human,0.883,2.73,danger,181,67,1036,709
2026-02-21T13:09:17.019,person,human,0.616,6.94,warning,0,461,173,713
2026-02-21T13:09:17.187,person,human,0.884,2.67,danger,176,54,1022,710
2026-02-21T13:09:17.187,person,human,0.474,7.0,warning,0,462,173,712
2026-02-21T13:09:17.357,person,human,0.865,2.62,danger,171,45,1032,712
2026-02-21T13:09:17.357,person,human,0.644,7.03,warning,0,463,173,712
2026-02-21T13:09:17.523,person,human,0.882,2.6,danger,169,39,1041,711
2026-02-21T13:09:17.523,person,human,0.517,7.03,warning,0,463,174,712
2026-02-21T13:09:17.690,person,human,0.882,2.61,danger,184,38,1009,709
2026-02-21T13:09:17.690,person,human,0.651,7.0,warning,0,463,172,713
2026-02-21T13:09:17.856,person,human,0.859,2.62,danger,191,40,1012,709
2026-02-21T13:09:17.856,person,human,0.666,6.97,warning,0,462,173,713
2026-02-21T13:09:18.024,person,human,0.854,2.59,danger,164,34,1051,710
2026-02-21T13:09:18.024,person,human,0.695,7.0,warning,0,463,174,713
2026-02-21T13:09:18.206,person,human,0.853,2.58,danger,189,31,1052,710
2026-02-21T13:09:18.206,person,human,0.651,6.97,warning,0,462,174,713
2026-02-21T13:09:18.360,person,human,0.866,2.51,danger,190,13,1071,710
2026-02-21T13:09:18.360,person,human,0.632,7.03,warning,0,464,174,713
2026-02-21T13:09:18.527,person,human,0.872,2.53,danger,172,18,1110,710
2026-02-21T13:09:18.527,person,human,0.624,6.97,warning,0,461,172,712
2026-02-21T13:09:18.698,person,human,0.883,2.51,danger,207,14,1130,710
2026-02-21T13:09:18.698,person,human,0.597,7.03,warning,0,464,173,713
2026-02-21T13:09:18.854,person,human,0.872,2.53,danger,194,17,1156,708
2026-02-21T13:09:18.854,person,human,0.596,6.94,warning,0,461,172,713
2026-02-21T13:09:18.989,person,human,0.878,2.51,danger,201,11,1200,709
2026-02-21T13:09:18.989,person,human,0.626,7.0,warning,0,462,174,712
2026-02-21T13:09:19.163,person,human,0.891,2.5,danger,165,11,1276,710
2026-02-21T13:09:19.163,person,human,0.655,7.0,warning,0,463,173,713
2026-02-21T13:09:19.330,person,human,0.872,2.5,danger,190,9,1270,709
2026-02-21T13:09:19.330,person,human,0.628,7.0,warning,0,463,174,713
2026-02-21T13:09:19.498,person,human,0.868,2.51,danger,190,13,1262,709
2026-02-21T13:09:19.498,person,human,0.545,6.97,warning,0,462,175,713
2026-02-21T13:09:19.668,person,human,0.868,2.53,danger,186,16,1216,708
2026-02-21T13:09:19.668,person,human,0.710,7.0,warning,0,463,174,713
2026-02-21T13:09:19.832,person,human,0.865,2.54,danger,187,16,1200,706
2026-02-21T13:09:19.832,person,human,0.609,7.0,warning,0,462,174,712
2026-02-21T13:09:19.999,person,human,0.841,2.54,danger,168,17,1185,707
2026-02-21T13:09:19.999,person,human,0.550,6.86,warning,0,457,174,712
2026-02-21T13:09:20.166,person,human,0.873,2.53,danger,193,17,1163,708
2026-02-21T13:09:20.166,person,human,0.631,6.97,warning,0,461,174,712
2026-02-21T13:09:20.334,person,human,0.852,2.54,danger,173,19,1160,709
2026-02-21T13:09:20.334,person,human,0.662,6.97,warning,0,462,174,713
2026-02-21T13:09:20.502,person,human,0.879,2.54,danger,185,19,1157,708
2026-02-21T13:09:20.502,person,human,0.701,7.06,warning,0,465,175,713
2026-02-21T13:09:20.669,person,human,0.876,2.54,danger,159,19,1158,708
2026-02-21T13:09:20.669,person,human,0.664,6.94,warning,0,461,174,713
2026-02-21T13:09:20.834,person,human,0.875,2.54,danger,181,18,1159,708
2026-02-21T13:09:20.835,person,human,0.687,6.97,warning,0,462,174,713
2026-02-21T13:09:21.002,person,human,0.870,2.54,danger,166,18,1199,707
2026-02-21T13:09:21.002,person,human,0.666,7.03,warning,0,463,174,712
2026-02-21T13:09:21.173,person,human,0.856,2.5,danger,184,12,1235,711
2026-02-21T13:09:21.173,person,human,0.701,7.03,warning,0,464,174,713
2026-02-21T13:09:21.339,person,human,0.730,2.48,danger,190,4,1234,710
2026-02-21T13:09:21.340,person,human,0.710,7.03,warning,0,464,175,713
2026-02-21T13:09:21.508,person,human,0.895,2.46,danger,185,2,1275,712
2026-02-21T13:09:21.508,person,human,0.613,6.94,warning,0,461,174,713
2026-02-21T13:09:21.694,person,human,0.876,2.48,danger,191,3,1273,710
2026-02-21T13:09:21.694,person,human,0.669,6.94,warning,0,461,174,713
2026-02-21T13:09:21.848,person,human,0.910,2.47,danger,166,0,1274,709
2026-02-21T13:09:21.849,person,human,0.650,7.03,warning,0,464,174,713
2026-02-21T13:09:22.015,person,human,0.923,2.48,danger,138,3,1278,709
2026-02-21T13:09:22.015,person,human,0.614,6.92,warning,0,459,169,712
2026-02-21T13:09:22.184,person,human,0.934,2.49,danger,104,3,1278,707
2026-02-21T13:09:22.184,person,human,0.555,7.0,warning,0,463,160,713
2026-02-21T13:09:22.350,person,human,0.931,2.48,danger,127,2,1279,709
2026-02-21T13:09:22.350,person,human,0.588,7.06,warning,0,462,157,710
2026-02-21T13:09:22.513,person,human,0.928,2.47,danger,101,0,1277,709
2026-02-21T13:09:22.681,person,human,0.927,2.48,danger,88,2,1276,708
2026-02-21T13:09:22.846,person,human,0.946,2.48,danger,123,4,1278,709
2026-02-21T13:09:22.846,person,human,0.612,6.55,warning,0,445,121,712
2026-02-21T13:09:23.010,person,human,0.929,2.48,danger,124,3,1278,709
2026-02-21T13:09:23.010,cat,animal,0.545,1.75,danger,0,369,178,711
2026-02-21T13:09:23.166,person,human,0.869,2.47,danger,196,1,1275,709
2026-02-21T13:09:23.335,person,human,0.845,2.46,danger,185,3,1275,714
2026-02-21T13:09:23.651,person,human,0.725,2.48,danger,161,5,609,711
2026-02-21T13:09:23.651,person,human,0.608,9.36,warning,0,528,195,715
2026-02-21T13:09:23.651,car,vehicle,0.630,4.0,danger,628,229,1032,604
2026-02-21T13:09:23.816,person,human,0.475,2.48,danger,162,2,618,709
2026-02-21T13:09:23.996,person,human,0.513,4.21,danger,178,297,591,713
2026-02-21T13:09:23.996,person,human,0.874,5.68,warning,0,261,157,569
2026-02-21T13:09:24.164,person,human,0.752,3.56,danger,176,218,626,710
2026-02-21T13:09:24.164,person,human,0.845,6.27,warning,0,291,186,570
2026-02-21T13:09:24.164,person,human,0.459,11.08,warning,0,559,200,717
2026-02-21T13:09:24.164,car,vehicle,0.905,3.81,danger,721,23,1162,417
2026-02-21T13:09:24.164,car,vehicle,0.678,9.93,warning,654,89,741,240
2026-02-21T13:09:24.325,person,human,0.806,3.63,danger,201,227,712,709
2026-02-21T13:09:24.325,person,human,0.689,7.64,warning,0,345,221,574
2026-02-21T13:09:24.325,person,human,0.620,26.52,safe,72,307,162,373
2026-02-21T13:09:24.325,car,vehicle,0.782,3.69,danger,785,42,1217,449
2026-02-21T13:09:24.325,car,vehicle,0.566,9.87,warning,724,104,808,256
2026-02-21T13:09:24.487,person,human,0.806,3.79,danger,212,248,711,710
2026-02-21T13:09:24.487,person,human,0.791,6.86,warning,0,330,258,585
2026-02-21T13:09:24.488,car,vehicle,0.587,3.73,danger,812,61,1229,463
2026-02-21T13:09:24.488,car,vehicle,0.521,10.27,warning,741,122,819,268
2026-02-21T13:09:24.648,person,human,0.802,4.0,danger,221,275,724,712
2026-02-21T13:09:24.648,person,human,0.834,7.58,warning,49,357,287,588
2026-02-21T13:09:24.648,person,human,0.480,9.78,warning,0,535,249,714
2026-02-21T13:09:24.812,person,human,0.652,8.14,warning,63,377,307,592
2026-02-21T13:09:24.977,person,human,0.500,4.4,danger,5,312,752,710
2026-02-21T13:09:24.977,car,vehicle,0.541,3.81,danger,856,134,1244,528
2026-02-21T13:09:24.977,car,vehicle,0.486,10.14,warning,780,192,855,340
2026-02-21T13:09:25.116,person,human,0.640,4.39,danger,1,311,747,710
2026-02-21T13:09:25.116,person,human,0.567,8.93,warning,46,379,309,575
2026-02-21T13:09:25.116,car,vehicle,0.494,10.42,warning,780,190,853,334
2026-02-21T13:09:25.290,person,human,0.576,4.35,danger,1,307,791,709
2026-02-21T13:09:25.290,car,vehicle,0.471,3.97,danger,871,144,1244,522
2026-02-21T13:09:25.290,car,vehicle,0.473,10.71,warning,806,197,878,337
2026-02-21T13:09:25.454,person,human,0.680,4.35,danger,1,309,799,711
2026-02-21T13:09:25.454,car,vehicle,0.566,4.02,danger,889,150,1244,523
2026-02-21T13:09:25.629,person,human,0.569,4.32,danger,2,306,798,711
2026-02-21T13:09:25.629,car,vehicle,0.573,4.08,danger,882,153,1240,521
2026-02-21T13:09:25.794,person,human,0.545,4.36,danger,4,309,790,710
2026-02-21T13:09:25.794,car,vehicle,0.474,4.07,danger,875,149,1235,518
2026-02-21T13:09:25.794,car,vehicle,0.523,16.13,safe,1223,294,1267,387
2026-02-21T13:09:25.962,person,human,0.577,4.36,danger,4,309,788,710
2026-02-21T13:09:25.962,car,vehicle,0.505,4.05,danger,874,149,1231,519
2026-02-21T13:09:25.962,car,vehicle,0.486,16.48,safe,1222,295,1263,386
2026-02-21T13:09:26.122,person,human,0.655,4.28,danger,4,302,787,711
2026-02-21T13:09:26.122,person,human,0.546,10.48,warning,36,426,290,593
2026-02-21T13:09:26.122,car,vehicle,0.546,4.05,danger,868,155,1230,525
2026-02-21T13:09:26.291,person,human,0.566,8.18,warning,0,498,273,712
2026-02-21T13:09:26.291,person,human,0.507,8.62,warning,32,401,284,604
2026-02-21T13:09:26.291,car,vehicle,0.524,16.13,safe,1192,304,1239,397
2026-02-21T13:09:26.457,person,human,0.655,4.35,danger,199,310,697,712
2026-02-21T13:09:26.457,person,human,0.597,5.66,warning,15,404,273,713
2026-02-21T13:09:26.457,car,vehicle,0.669,3.81,danger,789,138,1189,532
2026-02-21T13:09:26.457,car,vehicle,0.493,16.48,safe,1176,294,1225,385
2026-02-21T13:09:26.626,person,human,0.715,4.34,danger,182,308,652,711
2026-02-21T13:09:26.626,person,human,0.684,5.59,warning,10,399,263,712
2026-02-21T13:09:26.626,car,vehicle,0.516,3.73,danger,761,128,1175,530
2026-02-21T13:09:26.790,person,human,0.801,4.33,danger,184,308,656,712
2026-02-21T13:09:26.790,person,human,0.509,8.06,warning,0,496,208,713
2026-02-21T13:09:26.790,person,human,0.609,8.14,warning,31,394,263,609
2026-02-21T13:09:26.790,car,vehicle,0.508,3.71,danger,771,130,1179,534
2026-02-21T13:09:26.955,person,human,0.589,4.21,danger,191,295,665,711
2026-02-21T13:09:26.955,car,vehicle,0.527,10.56,warning,702,178,779,320
2026-02-21T13:09:27.123,person,human,0.703,4.13,danger,195,287,670,711
2026-02-21T13:09:27.123,person,human,0.572,5.59,warning,11,401,257,714
2026-02-21T13:09:27.123,car,vehicle,0.508,16.3,safe,1170,264,1278,356
2026-02-21T13:09:27.290,person,human,0.805,4.22,danger,195,296,666,711
2026-02-21T13:09:27.290,car,vehicle,0.468,3.78,danger,777,121,1178,518
2026-02-21T13:09:27.290,car,vehicle,0.470,10.79,warning,702,180,779,319
2026-02-21T13:09:27.456,person,human,0.658,4.24,danger,190,298,670,711
2026-02-21T13:09:27.622,person,human,0.702,4.19,danger,191,294,668,712
2026-02-21T13:09:27.622,person,human,0.513,7.92,warning,0,491,227,712
2026-02-21T13:09:27.622,car,vehicle,0.510,3.8,danger,779,116,1187,511
2026-02-21T13:09:27.789,person,human,0.715,4.25,danger,210,299,686,711
2026-02-21T13:09:27.789,person,human,0.469,7.92,warning,0,490,239,711
2026-02-21T13:09:27.789,person,human,0.470,9.62,warning,148,424,287,606
2026-02-21T13:09:27.789,car,vehicle,0.526,3.83,danger,793,123,1198,515
2026-02-21T13:09:27.955,person,human,0.770,4.29,danger,213,304,698,712
2026-02-21T13:09:27.955,person,human,0.552,7.85,warning,0,489,243,712
2026-02-21T13:09:27.955,person,human,0.719,9.67,warning,147,425,288,606
2026-02-21T13:09:27.955,car,vehicle,0.454,3.86,danger,791,130,1196,519
2026-02-21T13:09:28.123,person,human,0.748,4.4,danger,221,313,692,711
2026-02-21T13:09:28.123,person,human,0.584,7.92,warning,0,491,246,712
2026-02-21T13:09:28.123,person,human,0.640,9.67,warning,160,428,285,609
2026-02-21T13:09:28.123,car,vehicle,0.464,3.84,danger,794,134,1197,525
2026-02-21T13:09:28.289,person,human,0.652,4.57,danger,165,329,694,712
2026-02-21T13:09:28.289,person,human,0.616,7.95,warning,0,492,250,712
2026-02-21T13:09:28.289,person,human,0.488,9.67,warning,45,431,267,612
2026-02-21T13:09:28.289,car,vehicle,0.514,3.83,danger,791,147,1197,539
2026-02-21T13:09:28.784,person,human,0.736,4.25,danger,218,300,1278,712
2026-02-21T13:09:28.784,person,human,0.635,6.21,warning,37,432,263,714
2026-02-21T13:09:28.956,person,human,0.519,4.33,danger,192,308,1272,712
2026-02-21T13:09:28.956,person,human,0.520,6.1,warning,29,429,255,716
2026-02-21T13:09:28.956,person,human,0.509,7.64,warning,0,483,56,712
2026-02-21T13:09:29.122,person,human,0.802,2.5,danger,258,10,1280,710
2026-02-21T13:09:29.122,person,human,0.532,7.14,warning,0,468,61,713
2026-02-21T13:09:29.288,person,human,0.820,2.48,danger,122,5,1280,711
2026-02-21T13:09:29.288,person,human,0.650,6.1,warning,50,429,221,716
2026-02-21T13:09:29.288,person,human,0.672,7.11,warning,0,468,72,714
2026-02-21T13:09:29.456,person,human,0.862,2.46,danger,138,2,1277,713
2026-02-21T13:09:29.456,person,human,0.559,7.09,warning,0,467,72,714
2026-02-21T13:09:29.622,person,human,0.917,2.49,danger,130,7,1278,710
2026-02-21T13:09:29.622,person,human,0.518,7.35,warning,0,476,65,714
2026-02-21T13:09:29.788,person,human,0.907,2.49,danger,123,6,1250,710
2026-02-21T13:09:29.953,person,human,0.933,2.46,danger,135,2,1227,712
2026-02-21T13:09:30.121,person,human,0.911,2.47,danger,158,3,1231,712
2026-02-21T13:09:30.122,person,human,0.563,6.58,warning,37,448,257,714
2026-02-21T13:09:30.122,person,human,0.488,7.61,warning,0,484,61,714
2026-02-21T13:09:30.292,person,human,0.899,2.49,danger,145,8,1170,711
2026-02-21T13:09:30.292,person,human,0.507,11.82,warning,133,455,263,603
2026-02-21T13:09:30.457,person,human,0.891,2.48,danger,93,5,1182,710
2026-02-21T13:09:30.457,person,human,0.479,6.73,warning,37,452,264,712
2026-02-21T13:09:30.457,person,human,0.453,7.81,warning,0,490,57,714
2026-02-21T13:09:30.622,person,human,0.902,2.47,danger,7,3,1191,711
2026-02-21T13:09:30.788,person,human,0.911,2.48,danger,13,5,1153,711
2026-02-21T13:09:30.953,person,human,0.917,2.5,danger,23,12,1150,712
2026-02-21T13:09:31.122,person,human,0.918,2.52,danger,14,17,1147,711
2026-02-21T13:09:31.289,person,human,0.918,2.54,danger,27,21,1158,711
2026-02-21T13:09:31.454,person,human,0.920,2.55,danger,30,27,1152,712
2026-02-21T13:09:31.621,person,human,0.923,2.58,danger,31,33,1159,711
2026-02-21T13:09:31.787,person,human,0.916,2.56,danger,22,28,1147,711
2026-02-21T13:09:31.954,person,human,0.909,2.51,danger,72,14,1132,711
2026-02-21T13:09:32.121,person,human,0.808,2.49,danger,87,7,1199,710
2026-02-21T13:09:32.286,car,vehicle,0.463,6.82,warning,535,427,819,647
2026-02-21T13:09:32.454,person,human,0.881,2.46,danger,54,0,1113,712
2026-02-21T13:09:32.454,person,human,0.585,11.29,warning,67,438,269,593
2026-02-21T13:09:32.621,person,human,0.546,2.6,danger,1,38,717,711
2026-02-21T13:09:32.621,person,human,0.557,12.24,warning,118,445,272,588
2026-02-21T13:09:32.787,person,human,0.715,5.18,warning,0,376,738,714
2026-02-21T13:09:32.787,car,vehicle,0.900,5.23,warning,791,296,1145,583
2026-02-21T13:09:32.953,person,human,0.505,13.89,warning,139,457,275,583
2026-02-21T13:09:32.953,car,vehicle,0.918,5.0,danger,825,235,1181,535
2026-02-21T13:09:33.117,person,human,0.776,4.87,danger,3,352,854,711
2026-02-21T13:09:33.117,car,vehicle,0.907,4.85,danger,881,214,1222,523
2026-02-21T13:09:33.285,person,human,0.820,4.74,danger,0,343,894,712
2026-02-21T13:09:33.285,car,vehicle,0.912,4.92,danger,915,226,1238,531
2026-02-21T13:09:33.455,person,human,0.800,4.55,danger,2,325,941,710
2026-02-21T13:09:33.455,car,vehicle,0.892,5.05,warning,945,229,1242,526
2026-02-21T13:09:33.620,person,human,0.794,4.45,danger,1,317,918,710
2026-02-21T13:09:33.620,car,vehicle,0.898,4.89,danger,921,214,1244,521
2026-02-21T13:09:33.787,car,vehicle,0.941,4.53,danger,860,222,1252,553
2026-02-21T13:09:33.955,person,human,0.507,4.9,danger,0,356,760,713
2026-02-21T13:09:33.955,person,human,0.515,14.58,warning,158,459,264,579
2026-02-21T13:09:33.955,car,vehicle,0.877,4.34,danger,794,221,1237,567
2026-02-21T13:09:34.122,person,human,0.735,4.76,danger,0,345,689,713
2026-02-21T13:09:34.122,car,vehicle,0.915,4.24,danger,738,199,1213,553
2026-02-21T13:09:34.286,person,human,0.651,5.07,warning,2,367,624,712
2026-02-21T13:09:34.286,person,human,0.502,14.96,warning,157,458,262,575
2026-02-21T13:09:34.286,car,vehicle,0.934,4.09,danger,690,203,1185,570
2026-02-21T13:09:34.453,person,human,0.670,5.12,warning,2,370,619,712
2026-02-21T13:09:34.453,car,vehicle,0.921,4.12,danger,687,213,1179,577
2026-02-21T13:09:34.621,person,human,0.711,5.19,warning,1,375,628,712
2026-02-21T13:09:34.621,car,vehicle,0.926,4.16,danger,696,215,1183,576
2026-02-21T13:09:34.786,person,human,0.673,5.1,warning,1,369,637,712
2026-02-21T13:09:34.786,car,vehicle,0.939,4.2,danger,703,217,1186,574
2026-02-21T13:09:34.953,person,human,0.704,5.06,warning,1,366,635,712
2026-02-21T13:09:34.953,car,vehicle,0.932,4.21,danger,702,207,1180,563
2026-02-21T13:09:35.121,person,human,0.716,5.15,warning,1,372,622,712
2026-02-21T13:09:35.121,car,vehicle,0.941,4.16,danger,691,205,1177,566
2026-02-21T13:09:35.288,person,human,0.776,4.76,danger,1,344,625,712
2026-02-21T13:09:35.288,person,human,0.484,14.34,warning,153,457,265,579
2026-02-21T13:09:35.288,car,vehicle,0.938,4.16,danger,696,188,1182,549
2026-02-21T13:09:35.453,person,human,0.747,4.77,danger,1,345,635,712
2026-02-21T13:09:35.453,car,vehicle,0.940,4.23,danger,701,185,1182,540
2026-02-21T13:09:35.619,person,human,0.750,4.94,danger,1,358,642,712
2026-02-21T13:09:35.619,person,human,0.522,14.0,warning,144,451,269,576
2026-02-21T13:09:35.619,car,vehicle,0.938,4.2,danger,707,187,1183,544
2026-02-21T13:09:35.787,person,human,0.808,4.73,danger,1,343,648,713
2026-02-21T13:09:35.787,person,human,0.663,13.57,warning,139,444,267,573
2026-02-21T13:09:35.787,car,vehicle,0.916,4.26,danger,710,181,1183,533
2026-02-21T13:09:35.953,person,human,0.823,4.69,danger,1,341,659,714
2026-02-21T13:09:35.953,person,human,0.634,13.67,warning,133,444,268,572
2026-02-21T13:09:35.953,car,vehicle,0.906,4.3,danger,719,181,1187,530
2026-02-21T13:09:36.120,person,human,0.816,4.76,danger,0,345,661,713
2026-02-21T13:09:36.120,person,human,0.664,13.67,warning,132,444,271,572
2026-02-21T13:09:36.120,car,vehicle,0.919,4.32,danger,721,185,1187,532
2026-02-21T13:09:36.285,person,human,0.754,4.69,danger,0,340,670,713
2026-02-21T13:09:36.285,person,human,0.636,14.11,warning,137,447,276,571
2026-02-21T13:09:36.285,car,vehicle,0.905,4.37,danger,730,182,1193,525
2026-02-21T13:09:36.452,person,human,0.856,4.67,danger,0,338,665,713
2026-02-21T13:09:36.452,person,human,0.571,14.34,warning,143,450,279,572
2026-02-21T13:09:36.452,car,vehicle,0.900,4.31,danger,728,181,1195,529
2026-02-21T13:09:36.618,person,human,0.790,4.39,danger,0,314,674,713
2026-02-21T13:09:36.618,person,human,0.673,14.83,warning,140,454,279,572
2026-02-21T13:09:36.618,car,vehicle,0.911,4.36,danger,732,163,1191,507
2026-02-21T13:09:36.786,person,human,0.683,4.22,danger,1,297,661,712
2026-02-21T13:09:36.786,person,human,0.530,15.35,safe,151,458,280,572
2026-02-21T13:09:36.786,car,vehicle,0.936,4.39,danger,720,150,1182,492
2026-02-21T13:09:36.952,person,human,0.758,4.36,danger,2,311,655,712
2026-02-21T13:09:36.952,car,vehicle,0.934,4.37,danger,716,158,1176,501
2026-02-21T13:09:37.116,person,human,0.545,3.93,danger,1,266,574,711
2026-02-21T13:09:37.286,person,human,0.470,2.48,danger,49,3,1276,708
2026-02-21T13:09:37.454,person,human,0.889,2.47,danger,113,2,1278,711
2026-02-21T13:09:37.618,person,human,0.896,2.48,danger,132,2,1278,709
2026-02-21T13:09:37.784,person,human,0.907,2.49,danger,85,5,1276,709
2026-02-21T13:09:37.950,person,human,0.912,2.49,danger,113,7,1276,709
2026-02-21T13:09:38.118,person,human,0.923,2.46,danger,149,0,1267,710
2026-02-21T13:09:38.288,person,human,0.918,2.46,danger,102,0,1228,710
2026-02-21T13:09:38.288,person,human,0.514,7.45,warning,0,478,63,713
2026-02-21T13:09:38.453,person,human,0.879,2.46,danger,133,0,1176,711
2026-02-21T13:09:38.617,person,human,0.867,2.46,danger,121,0,1128,711
2026-02-21T13:09:38.785,person,human,0.881,2.47,danger,159,3,1117,711
2026-02-21T13:09:38.950,person,human,0.892,2.46,danger,99,0,1135,711
